"GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","ET2001","ET2002","ET2003","ET2004","ET2005","ET2006","ET2007","ET2008","ET2009","ET2010"
"G1100010007301123","G1100010007301",11001,11,1,7301,"123",28,4,0,5,0,0,0,0,0,3
"G1100010007301124","G1100010007301",11001,11,1,7301,"124",14,17,0,0,0,0,0,0,0,0
"G1100010007301125","G1100010007301",11001,11,1,7301,"125",32,22,0,0,0,0,0,0,0,4
"G1100010007301126","G1100010007301",11001,11,1,7301,"126",20,3,0,0,0,0,0,0,0,0
"G1100010007301127","G1100010007301",11001,11,1,7301,"127",16,13,0,2,0,0,1,0,0,5
"G1100010007301128","G1100010007301",11001,11,1,7301,"128",13,14,0,17,0,0,0,0,0,1
"G1100010007301129","G1100010007301",11001,11,1,7301,"129",6,21,0,0,0,0,2,0,0,0
"G1100010007301130","G1100010007301",11001,11,1,7301,"130",109,126,1,9,3,5,0,1,0,14
"G1100010007301131","G1100010007301",11001,11,1,7301,"131",15,9,0,4,0,0,3,0,0,6
"G1100010007301132","G1100010007301",11001,11,1,7301,"132",21,12,0,0,0,0,0,0,0,0
"G1100010007301133","G1100010007301",11001,11,1,7301,"133",12,17,0,2,0,0,0,0,0,0
"G1100010007301135","G1100010007301",11001,11,1,7301,"135",37,42,0,13,0,1,0,0,4,5
"G1100010007301136","G1100010007301",11001,11,1,7301,"136",17,17,0,5,0,0,4,0,0,5
"G1100010007301137","G1100010007301",11001,11,1,7301,"137",23,26,0,4,0,0,0,1,0,0
"G1100010007301138","G1100010007301",11001,11,1,7301,"138",28,32,0,8,0,0,1,0,0,0
"G1100010007301139","G1100010007301",11001,11,1,7301,"139",20,9,0,5,0,2,0,0,0,0
"G1100010007301140","G1100010007301",11001,11,1,7301,"140",13,23,1,10,0,0,1,0,0,3
"G1100010007302101","G1100010007302",11001,11,1,7302,"101",3,95,0,0,4,0,5,0,0,1
"G1100010007302102","G1100010007302",11001,11,1,7302,"102",8,118,1,0,0,0,0,0,0,0
"G1100010007302103","G1100010007302",11001,11,1,7302,"103",13,214,0,19,0,2,0,0,2,0
"G1100010007302104","G1100010007302",11001,11,1,7302,"104",10,197,0,0,0,0,0,0,0,0
"G1100010007302105","G1100010007302",11001,11,1,7302,"105",2,125,0,0,0,3,0,0,0,1
"G1100010007302106","G1100010007302",11001,11,1,7302,"106",10,228,1,0,0,0,0,0,0,0
"G1100010007302107","G1100010007302",11001,11,1,7302,"107",8,152,0,1,0,0,0,0,0,0
"G1100010007302202","G1100010007302",11001,11,1,7302,"202",1,21,0,0,0,0,0,0,0,0
"G1100010007302203","G1100010007302",11001,11,1,7302,"203",1,49,0,0,0,0,0,0,0,0
"G1100010007302204","G1100010007302",11001,11,1,7302,"204",0,23,0,0,0,0,0,0,0,0
"G1100010007302205","G1100010007302",11001,11,1,7302,"205",0,65,0,0,0,0,1,0,0,0
"G1100010007302206","G1100010007302",11001,11,1,7302,"206",5,90,0,0,0,0,0,0,0,0
"G1100010007302207","G1100010007302",11001,11,1,7302,"207",6,68,0,0,0,0,0,0,0,0
"G1100010007302208","G1100010007302",11001,11,1,7302,"208",4,78,0,0,0,0,0,0,0,0
"G1100010007302209","G1100010007302",11001,11,1,7302,"209",0,66,0,0,0,0,0,0,0,0
"G1100010007302301","G1100010007302",11001,11,1,7302,"301",4,0,0,0,0,0,0,0,0,0
"G1100010007302302","G1100010007302",11001,11,1,7302,"302",0,39,0,0,0,0,0,0,0,0
"G1100010007302303","G1100010007302",11001,11,1,7302,"303",0,30,0,0,0,0,0,0,0,0
"G1100010007302304","G1100010007302",11001,11,1,7302,"304",0,74,0,0,0,0,0,0,0,0
"G1100010007302305","G1100010007302",11001,11,1,7302,"305",4,128,0,0,0,1,0,0,0,0
"G1100010007302306","G1100010007302",11001,11,1,7302,"306",3,103,0,0,0,1,3,0,0,0
"G1100010007302401","G1100010007302",11001,11,1,7302,"401",13,445,5,0,0,0,1,1,0,0
"G1100010007302402","G1100010007302",11001,11,1,7302,"402",11,138,0,0,0,0,0,0,0,0
"G1100010007302403","G1100010007302",11001,11,1,7302,"403",6,143,0,0,0,0,0,0,0,0
"G1100010007302404","G1100010007302",11001,11,1,7302,"404",4,295,0,3,0,0,0,0,0,0
"G1100010007302405","G1100010007302",11001,11,1,7302,"405",2,47,0,0,3,0,0,0,0,0
"G1100010007302407","G1100010007302",11001,11,1,7302,"407",0,211,0,0,0,0,2,0,0,3
"G1100010007302408","G1100010007302",11001,11,1,7302,"408",3,193,0,2,0,0,0,0,0,0
"G1100010007302409","G1100010007302",11001,11,1,7302,"409",4,74,0,1,0,0,0,0,0,0
"G1100010007302410","G1100010007302",11001,11,1,7302,"410",11,332,0,0,0,0,4,0,0,0
"G1100010007302601","G1100010007302",11001,11,1,7302,"601",1,53,0,0,0,0,0,0,0,0
"G1100010007302602","G1100010007302",11001,11,1,7302,"602",1,74,0,0,0,0,0,0,0,0
"G1100010007304101","G1100010007304",11001,11,1,7304,"101",0,30,0,0,0,0,0,0,0,0
"G1100010007304103","G1100010007304",11001,11,1,7304,"103",21,535,1,0,0,0,0,0,0,2
"G1100010007304104","G1100010007304",11001,11,1,7304,"104",3,1144,2,0,0,0,0,0,0,0
"G1100010007304105","G1100010007304",11001,11,1,7304,"105",1,224,1,1,0,0,6,0,0,6
"G1100010007304108","G1100010007304",11001,11,1,7304,"108",0,137,0,2,0,0,0,0,1,0
"G1100010007304109","G1100010007304",11001,11,1,7304,"109",0,242,0,0,0,0,0,0,0,0
"G1100010007304110","G1100010007304",11001,11,1,7304,"110",0,126,0,0,0,0,0,0,0,0
"G1100010007304201","G1100010007304",11001,11,1,7304,"201",1,210,0,0,0,0,0,0,0,1
"G1100010007304202","G1100010007304",11001,11,1,7304,"202",0,55,0,0,0,0,0,0,0,0
"G1100010007304203","G1100010007304",11001,11,1,7304,"203",1,184,3,0,0,0,1,0,0,0
"G1100010007304204","G1100010007304",11001,11,1,7304,"204",1,146,0,0,0,0,0,0,0,0
"G1100010007304205","G1100010007304",11001,11,1,7304,"205",0,141,1,1,0,0,0,0,0,0
"G1100010007304206","G1100010007304",11001,11,1,7304,"206",1,107,2,0,0,0,0,0,0,0
"G1100010007304207","G1100010007304",11001,11,1,7304,"207",3,100,0,0,0,0,6,0,0,1
"G1100010007304301","G1100010007304",11001,11,1,7304,"301",3,99,0,0,0,0,1,0,0,0
"G1100010007304302","G1100010007304",11001,11,1,7304,"302",0,38,0,0,0,0,0,0,0,0
"G1100010007304303","G1100010007304",11001,11,1,7304,"303",7,45,0,0,0,0,0,0,0,0
"G1100010007304304","G1100010007304",11001,11,1,7304,"304",5,296,0,5,0,0,5,0,0,1
"G1100010007304305","G1100010007304",11001,11,1,7304,"305",2,49,0,0,0,0,0,0,0,0
"G1100010007304306","G1100010007304",11001,11,1,7304,"306",0,464,0,0,3,0,1,0,0,0
"G1100010007308101","G1100010007308",11001,11,1,7308,"101",89,610,1,1,0,0,2,0,0,5
"G1100010007308121","G1100010007308",11001,11,1,7308,"121",1,0,0,0,0,0,0,0,0,0
"G1100010007401105","G1100010007401",11001,11,1,7401,"105",0,20,0,0,0,0,0,0,0,0
"G1100010007401106","G1100010007401",11001,11,1,7401,"106",0,0,0,0,0,0,0,0,0,0
"G1100010007401108","G1100010007401",11001,11,1,7401,"108",0,68,0,0,0,0,0,0,0,0
"G1100010007401201","G1100010007401",11001,11,1,7401,"201",4,97,0,0,0,0,0,0,0,0
"G1100010007401202","G1100010007401",11001,11,1,7401,"202",0,155,0,0,0,0,0,0,0,0
"G1100010007401203","G1100010007401",11001,11,1,7401,"203",0,371,2,0,0,0,0,0,0,1
"G1100010007401204","G1100010007401",11001,11,1,7401,"204",1,141,0,0,0,0,0,0,0,0
"G1100010007401205","G1100010007401",11001,11,1,7401,"205",4,572,0,0,0,0,2,0,0,1
"G1100010007401206","G1100010007401",11001,11,1,7401,"206",0,488,0,0,0,0,0,0,0,0
"G1100010007401207","G1100010007401",11001,11,1,7401,"207",0,61,0,0,0,0,0,0,0,0
"G1100010007401208","G1100010007401",11001,11,1,7401,"208",0,61,0,2,0,0,0,0,0,0
"G1100010007401209","G1100010007401",11001,11,1,7401,"209",2,472,0,0,0,0,0,0,0,0
"G1100010007401210","G1100010007401",11001,11,1,7401,"210",0,47,0,0,0,0,0,0,0,0
"G1100010007401211","G1100010007401",11001,11,1,7401,"211",0,3,0,0,0,0,0,0,0,0
"G1100010007401213","G1100010007401",11001,11,1,7401,"213",0,108,0,0,0,0,0,0,0,0
"G1100010007404101","G1100010007404",11001,11,1,7404,"101",7,1253,1,0,0,0,0,0,0,0
"G1100010007404102","G1100010007404",11001,11,1,7404,"102",0,9,0,0,0,0,0,0,0,0
"G1100010007404104","G1100010007404",11001,11,1,7404,"104",1,323,0,0,0,0,0,0,0,0
"G1100010007404105","G1100010007404",11001,11,1,7404,"105",0,238,0,0,0,0,0,0,0,0
"G1100010007404106","G1100010007404",11001,11,1,7404,"106",0,288,0,0,0,0,0,0,0,0
"G1100010007404201","G1100010007404",11001,11,1,7404,"201",0,4,0,0,0,0,0,0,0,0
"G1100010007404202","G1100010007404",11001,11,1,7404,"202",1,95,0,0,0,0,1,0,0,0
"G1100010007404203","G1100010007404",11001,11,1,7404,"203",2,911,2,0,0,0,2,0,0,1
"G1100010007404204","G1100010007404",11001,11,1,7404,"204",0,147,0,0,0,0,0,0,0,0
"G1100010007404205","G1100010007404",11001,11,1,7404,"205",0,402,0,1,0,0,0,0,0,0
"G1100010007404206","G1100010007404",11001,11,1,7404,"206",0,149,0,0,0,0,0,0,0,0
"G1100010007404208","G1100010007404",11001,11,1,7404,"208",0,274,2,0,0,0,0,0,0,0
"G1100010007406401","G1100010007406",11001,11,1,7406,"401",0,210,0,0,0,0,0,0,0,0
"G1100010007406402","G1100010007406",11001,11,1,7406,"402",2,657,1,0,0,0,7,0,0,0
"G1100010007406403","G1100010007406",11001,11,1,7406,"403",4,1515,1,0,0,0,5,0,0,1
"G1100010007407101","G1100010007407",11001,11,1,7407,"101",2,444,1,0,0,0,0,0,0,0
"G1100010007407201","G1100010007407",11001,11,1,7407,"201",0,57,0,0,0,0,0,0,0,1
"G1100010007407202","G1100010007407",11001,11,1,7407,"202",1,70,0,0,0,0,1,0,0,7
"G1100010007407205","G1100010007407",11001,11,1,7407,"205",0,118,0,0,0,0,1,0,0,0
"G1100010007407206","G1100010007407",11001,11,1,7407,"206",1,23,0,0,0,0,0,0,0,0
"G1100010007407301","G1100010007407",11001,11,1,7407,"301",1,159,0,0,0,0,0,0,0,0
"G1100010007407302","G1100010007407",11001,11,1,7407,"302",0,25,0,0,0,0,0,0,0,0
"G1100010007407303","G1100010007407",11001,11,1,7407,"303",0,6,0,0,0,0,0,0,0,0
"G1100010007407304","G1100010007407",11001,11,1,7407,"304",0,25,0,0,0,0,0,0,0,0
"G1100010007407306","G1100010007407",11001,11,1,7407,"306",0,38,0,0,0,0,0,0,0,0
"G1100010007407501","G1100010007407",11001,11,1,7407,"501",0,123,0,0,0,0,0,0,0,0
"G1100010007407502","G1100010007407",11001,11,1,7407,"502",0,178,0,0,0,0,4,0,0,0
"G1100010007407503","G1100010007407",11001,11,1,7407,"503",3,337,0,0,0,0,1,0,0,0
"G1100010007407504","G1100010007407",11001,11,1,7407,"504",0,29,0,0,0,0,0,0,0,0
"G1100010007407505","G1100010007407",11001,11,1,7407,"505",2,662,0,4,3,0,3,0,0,1
"G1100010007407506","G1100010007407",11001,11,1,7407,"506",1,262,1,0,0,0,1,0,0,0
"G1100010007407507","G1100010007407",11001,11,1,7407,"507",0,118,0,0,0,0,0,0,0,0
"G1100010007407508","G1100010007407",11001,11,1,7407,"508",0,92,0,0,0,0,1,0,0,0
"G1100010007407509","G1100010007407",11001,11,1,7407,"509",0,338,0,0,0,0,2,0,0,0
"G1100010007408101","G1100010007408",11001,11,1,7408,"101",0,42,0,0,0,0,0,0,0,0
"G1100010007408102","G1100010007408",11001,11,1,7408,"102",0,300,0,0,0,0,0,0,0,0
"G1100010007408103","G1100010007408",11001,11,1,7408,"103",0,52,0,0,0,0,0,0,0,0
"G1100010007408104","G1100010007408",11001,11,1,7408,"104",1,46,0,0,0,0,0,0,0,0
"G1100010007408105","G1100010007408",11001,11,1,7408,"105",0,245,0,0,0,0,0,0,0,0
"G1100010007408106","G1100010007408",11001,11,1,7408,"106",35,1171,0,0,0,3,4,3,0,7
"G1100010007408107","G1100010007408",11001,11,1,7408,"107",0,240,0,0,0,0,9,0,0,0
"G1100010007408108","G1100010007408",11001,11,1,7408,"108",0,65,0,0,0,0,0,0,0,0
"G1100010007408110","G1100010007408",11001,11,1,7408,"110",0,37,0,0,0,0,0,0,0,0
"G1100010007408111","G1100010007408",11001,11,1,7408,"111",4,548,0,0,0,0,1,0,0,0
"G1100010007408112","G1100010007408",11001,11,1,7408,"112",0,255,0,0,0,0,1,0,0,0
"G1100010007409101","G1100010007409",11001,11,1,7409,"101",1,420,0,0,0,0,5,0,0,0
"G1100010007409102","G1100010007409",11001,11,1,7409,"102",1,279,0,0,0,0,0,0,0,0
"G1100010007409103","G1100010007409",11001,11,1,7409,"103",2,223,0,1,2,0,3,0,1,1
"G1100010007409201","G1100010007409",11001,11,1,7409,"201",3,536,0,9,0,0,0,0,0,1
"G1100010007409202","G1100010007409",11001,11,1,7409,"202",0,260,0,0,0,0,1,0,0,0
"G1100010007409203","G1100010007409",11001,11,1,7409,"203",0,48,0,0,0,0,0,0,0,0
"G1100010007409204","G1100010007409",11001,11,1,7409,"204",4,168,0,0,0,0,1,0,0,0
"G1100010007409205","G1100010007409",11001,11,1,7409,"205",0,160,1,0,0,0,0,0,0,0
"G1100010007409206","G1100010007409",11001,11,1,7409,"206",0,316,0,3,0,0,0,0,0,0
"G1100010007409207","G1100010007409",11001,11,1,7409,"207",2,307,0,0,0,0,1,0,0,0
"G1100010007409208","G1100010007409",11001,11,1,7409,"208",0,181,0,0,0,0,2,0,0,1
"G1100010007409209","G1100010007409",11001,11,1,7409,"209",0,37,0,0,0,0,0,0,0,0
"G1100010007430103","G1100010007430",11001,11,1,7430,"103",3,1314,1,1,0,0,7,0,0,1
"G1100010007430104","G1100010007430",11001,11,1,7430,"104",1,202,0,1,0,0,0,0,0,0
"G1100010007430105","G1100010007430",11001,11,1,7430,"105",0,593,0,0,0,0,0,0,0,1
"G1100010007430106","G1100010007430",11001,11,1,7430,"106",1,201,0,0,0,0,0,0,0,5
"G1100010007430107","G1100010007430",11001,11,1,7430,"107",0,113,0,3,0,0,1,0,0,0
"G1100010007502101","G1100010007502",11001,11,1,7502,"101",25,1046,1,1,1,0,4,0,0,0
"G1100010007502102","G1100010007502",11001,11,1,7502,"102",3,147,0,0,0,0,0,0,0,0
"G1100010007502103","G1100010007502",11001,11,1,7502,"103",2,161,0,0,0,0,0,0,0,0
"G1100010007502104","G1100010007502",11001,11,1,7502,"104",0,44,0,1,0,0,0,0,0,0
"G1100010007502106","G1100010007502",11001,11,1,7502,"106",0,720,1,0,0,0,1,0,0,0
"G1100010007502201","G1100010007502",11001,11,1,7502,"201",11,495,0,0,0,0,1,0,0,0
"G1100010007502203","G1100010007502",11001,11,1,7502,"203",2,125,3,0,0,0,0,0,0,0
"G1100010007502204","G1100010007502",11001,11,1,7502,"204",0,1,0,0,0,0,0,0,0,0
"G1100010007502206","G1100010007502",11001,11,1,7502,"206",2,173,0,0,1,0,0,0,0,0
"G1100010007502207","G1100010007502",11001,11,1,7502,"207",4,622,1,1,0,4,1,0,0,0
"G1100010007502301","G1100010007502",11001,11,1,7502,"301",0,51,0,0,0,0,0,0,0,0
"G1100010007502302","G1100010007502",11001,11,1,7502,"302",20,476,0,0,0,3,17,0,0,1
"G1100010007502303","G1100010007502",11001,11,1,7502,"303",0,60,0,0,0,0,0,0,0,0
"G1100010007502304","G1100010007502",11001,11,1,7502,"304",11,137,5,0,0,4,4,0,0,0
"G1100010007503201","G1100010007503",11001,11,1,7503,"201",6,841,0,0,0,0,7,0,0,0
"G1100010007503202","G1100010007503",11001,11,1,7503,"202",14,201,0,0,0,0,0,0,0,1
"G1100010007503203","G1100010007503",11001,11,1,7503,"203",5,338,0,1,0,0,9,0,0,0
"G1100010007503204","G1100010007503",11001,11,1,7503,"204",3,560,0,15,2,0,1,0,0,0
"G1100010007503205","G1100010007503",11001,11,1,7503,"205",0,43,0,0,0,0,0,0,0,0
"G1100010007503301","G1100010007503",11001,11,1,7503,"301",0,10,0,0,0,0,0,0,0,0
"G1100010007503302","G1100010007503",11001,11,1,7503,"302",6,40,0,0,0,0,1,0,0,0
"G1100010007503303","G1100010007503",11001,11,1,7503,"303",11,101,0,2,0,0,0,0,0,0
"G1100010007503304","G1100010007503",11001,11,1,7503,"304",3,78,0,0,0,0,0,0,0,0
"G1100010007503305","G1100010007503",11001,11,1,7503,"305",0,89,0,0,0,0,0,0,0,0
"G1100010007503306","G1100010007503",11001,11,1,7503,"306",1,119,0,0,0,0,0,0,2,0
"G1100010007503307","G1100010007503",11001,11,1,7503,"307",13,80,0,0,0,0,0,0,0,0
"G1100010007503308","G1100010007503",11001,11,1,7503,"308",2,53,0,0,0,0,0,0,0,0
"G1100010007503401","G1100010007503",11001,11,1,7503,"401",7,54,0,5,0,0,0,0,0,0
"G1100010007503403","G1100010007503",11001,11,1,7503,"403",4,67,0,0,0,1,0,0,0,0
"G1100010007503404","G1100010007503",11001,11,1,7503,"404",1,39,0,0,0,0,0,0,0,0
"G1100010007503406","G1100010007503",11001,11,1,7503,"406",0,22,0,0,0,0,0,0,0,0
"G1100010007503407","G1100010007503",11001,11,1,7503,"407",0,46,0,0,0,0,0,0,0,0
"G1100010007503408","G1100010007503",11001,11,1,7503,"408",3,12,0,0,0,2,0,0,0,0
"G1100010007503409","G1100010007503",11001,11,1,7503,"409",3,94,0,0,0,0,0,0,0,0
"G1100010007504101","G1100010007504",11001,11,1,7504,"101",8,1417,1,4,0,0,11,0,0,2
"G1100010007504102","G1100010007504",11001,11,1,7504,"102",0,18,0,0,0,0,0,0,0,0
"G1100010007504103","G1100010007504",11001,11,1,7504,"103",33,152,0,1,0,0,0,0,0,0
"G1100010007504104","G1100010007504",11001,11,1,7504,"104",2,120,0,0,0,0,0,0,0,0
"G1100010007504105","G1100010007504",11001,11,1,7504,"105",0,300,0,0,0,0,1,0,0,0
"G1100010007504106","G1100010007504",11001,11,1,7504,"106",25,28,1,1,0,0,0,0,0,0
"G1100010007504201","G1100010007504",11001,11,1,7504,"201",0,176,0,0,0,0,0,0,0,0
"G1100010007504202","G1100010007504",11001,11,1,7504,"202",0,221,0,0,0,0,0,0,0,0
"G1100010007504203","G1100010007504",11001,11,1,7504,"203",0,33,0,0,0,0,0,0,0,0
"G1100010007504301","G1100010007504",11001,11,1,7504,"301",11,102,0,3,0,0,0,0,0,0
"G1100010007601101","G1100010007601",11001,11,1,7601,"101",4,20,0,0,3,0,0,0,0,1
"G1100010007601103","G1100010007601",11001,11,1,7601,"103",5,50,0,0,0,0,0,0,0,0
"G1100010007601104","G1100010007601",11001,11,1,7601,"104",1,66,0,0,0,0,0,0,0,0
"G1100010007601105","G1100010007601",11001,11,1,7601,"105",2,66,0,0,0,0,0,0,0,0
"G1100010007601106","G1100010007601",11001,11,1,7601,"106",20,75,0,2,1,0,0,0,0,0
"G1100010007601107","G1100010007601",11001,11,1,7601,"107",2,298,0,0,0,1,1,0,0,0
"G1100010007601201","G1100010007601",11001,11,1,7601,"201",3,64,0,0,0,0,0,0,0,0
"G1100010007601202","G1100010007601",11001,11,1,7601,"202",14,59,0,0,0,1,1,0,0,2
"G1100010007601203","G1100010007601",11001,11,1,7601,"203",2,77,1,0,0,0,0,0,0,0
"G1100010007601204","G1100010007601",11001,11,1,7601,"204",1,109,0,1,0,0,0,0,0,0
"G1100010007601205","G1100010007601",11001,11,1,7601,"205",2,108,0,0,2,0,0,0,0,0
"G1100010007601206","G1100010007601",11001,11,1,7601,"206",17,70,0,0,0,0,0,0,0,0
"G1100010007601208","G1100010007601",11001,11,1,7601,"208",2,110,0,0,0,0,0,0,0,0
"G1100010007601210","G1100010007601",11001,11,1,7601,"210",3,8,1,0,0,0,0,0,0,0
"G1100010007601211","G1100010007601",11001,11,1,7601,"211",4,13,0,0,0,0,0,0,0,0
"G1100010007601220","G1100010007601",11001,11,1,7601,"220",0,44,1,0,0,0,0,0,0,0
"G1100010007601301","G1100010007601",11001,11,1,7601,"301",3,83,0,0,0,0,0,0,0,0
"G1100010007601302","G1100010007601",11001,11,1,7601,"302",21,152,3,0,0,0,1,0,0,0
"G1100010007601303","G1100010007601",11001,11,1,7601,"303",3,75,0,0,0,0,0,0,0,0
"G1100010007601304","G1100010007601",11001,11,1,7601,"304",2,79,0,0,0,0,0,0,0,0
"G1100010007601305","G1100010007601",11001,11,1,7601,"305",8,147,0,0,0,0,1,0,0,0
"G1100010007601306","G1100010007601",11001,11,1,7601,"306",0,43,0,0,0,0,0,0,0,0
"G1100010007601307","G1100010007601",11001,11,1,7601,"307",5,79,0,0,0,0,0,0,0,0
"G1100010007601401","G1100010007601",11001,11,1,7601,"401",15,147,2,2,1,0,0,0,0,1
"G1100010007601402","G1100010007601",11001,11,1,7601,"402",1,210,0,0,0,0,0,0,0,0
"G1100010007601403","G1100010007601",11001,11,1,7601,"403",0,108,0,0,0,0,0,0,0,0
"G1100010007601404","G1100010007601",11001,11,1,7601,"404",2,220,0,0,0,7,0,0,0,8
"G1100010007601405","G1100010007601",11001,11,1,7601,"405",1,151,1,4,0,2,0,0,0,0
"G1100010007601406","G1100010007601",11001,11,1,7601,"406",9,153,0,0,0,0,1,0,0,0
"G1100010007601407","G1100010007601",11001,11,1,7601,"407",0,43,0,0,0,0,5,0,0,0
"G1100010007601408","G1100010007601",11001,11,1,7601,"408",6,79,0,0,0,0,0,0,0,0
"G1100010007601409","G1100010007601",11001,11,1,7601,"409",3,15,0,0,0,0,0,0,0,0
"G1100010007601410","G1100010007601",11001,11,1,7601,"410",3,211,0,4,0,0,0,0,0,0
"G1100010007601411","G1100010007601",11001,11,1,7601,"411",2,42,0,0,0,0,0,0,0,0
"G1100010007601412","G1100010007601",11001,11,1,7601,"412",0,10,0,0,0,0,0,0,0,0
"G1100010007601413","G1100010007601",11001,11,1,7601,"413",3,381,1,2,0,2,1,0,0,0
"G1100010007601414","G1100010007601",11001,11,1,7601,"414",2,81,0,0,0,0,0,0,0,0
"G1100010007601415","G1100010007601",11001,11,1,7601,"415",5,34,0,0,0,0,0,0,0,0
"G1100010007601416","G1100010007601",11001,11,1,7601,"416",2,194,0,0,0,1,1,0,0,0
"G1100010007601501","G1100010007601",11001,11,1,7601,"501",7,166,0,1,0,0,0,0,0,0
"G1100010007601502","G1100010007601",11001,11,1,7601,"502",2,218,1,0,0,0,0,0,0,0
"G1100010007601503","G1100010007601",11001,11,1,7601,"503",0,120,0,0,0,0,0,0,0,0
"G1100010007601504","G1100010007601",11001,11,1,7601,"504",10,124,0,0,0,0,0,0,0,0
"G1100010007601505","G1100010007601",11001,11,1,7601,"505",0,205,0,0,0,0,0,0,0,0
"G1100010007601506","G1100010007601",11001,11,1,7601,"506",9,79,0,0,0,0,0,0,0,0
"G1100010007601507","G1100010007601",11001,11,1,7601,"507",4,58,0,0,0,0,0,0,0,0
"G1100010007601509","G1100010007601",11001,11,1,7601,"509",0,0,0,0,0,0,0,0,0,0
"G1100010007603101","G1100010007603",11001,11,1,7603,"101",2,108,3,0,0,0,2,0,0,2
"G1100010007603102","G1100010007603",11001,11,1,7603,"102",15,280,0,1,0,0,2,0,0,0
"G1100010007603103","G1100010007603",11001,11,1,7603,"103",3,118,0,0,0,0,0,0,0,5
"G1100010007603104","G1100010007603",11001,11,1,7603,"104",4,214,0,2,0,0,2,0,0,0
"G1100010007603105","G1100010007603",11001,11,1,7603,"105",10,622,0,4,1,0,6,0,0,5
"G1100010007603106","G1100010007603",11001,11,1,7603,"106",2,184,0,0,0,0,1,0,0,1
"G1100010007603201","G1100010007603",11001,11,1,7603,"201",11,81,0,0,0,1,1,0,0,2
"G1100010007603202","G1100010007603",11001,11,1,7603,"202",20,106,0,0,1,2,0,0,0,0
"G1100010007603203","G1100010007603",11001,11,1,7603,"203",4,49,0,0,0,0,0,0,0,0
"G1100010007603204","G1100010007603",11001,11,1,7603,"204",6,69,0,0,0,0,0,0,0,0
"G1100010007603205","G1100010007603",11001,11,1,7603,"205",24,47,0,1,0,0,1,0,0,0
"G1100010007603206","G1100010007603",11001,11,1,7603,"206",0,26,0,0,0,0,4,0,0,0
"G1100010007603208","G1100010007603",11001,11,1,7603,"208",13,23,1,1,1,4,0,0,0,0
"G1100010007603209","G1100010007603",11001,11,1,7603,"209",4,32,0,0,0,0,0,0,0,0
"G1100010007603301","G1100010007603",11001,11,1,7603,"301",10,47,0,0,0,0,0,0,0,0
"G1100010007603302","G1100010007603",11001,11,1,7603,"302",8,73,0,0,0,0,0,0,0,0
"G1100010007603303","G1100010007603",11001,11,1,7603,"303",9,61,0,0,0,0,6,0,0,0
"G1100010007603306","G1100010007603",11001,11,1,7603,"306",8,54,0,0,0,0,0,0,0,0
"G1100010007603307","G1100010007603",11001,11,1,7603,"307",0,4,0,0,0,0,0,0,0,0
"G1100010007603401","G1100010007603",11001,11,1,7603,"401",6,20,0,0,0,0,0,0,0,0
"G1100010007603402","G1100010007603",11001,11,1,7603,"402",7,12,0,0,0,0,0,0,0,0
"G1100010007603403","G1100010007603",11001,11,1,7603,"403",5,13,0,0,0,0,0,0,0,0
"G1100010007603404","G1100010007603",11001,11,1,7603,"404",3,17,0,0,0,0,0,0,0,0
"G1100010007603405","G1100010007603",11001,11,1,7603,"405",8,29,0,0,0,3,0,0,0,0
"G1100010007603406","G1100010007603",11001,11,1,7603,"406",103,105,0,3,4,0,2,0,0,1
"G1100010007603407","G1100010007603",11001,11,1,7603,"407",125,205,0,0,0,3,3,0,2,16
"G1100010007603408","G1100010007603",11001,11,1,7603,"408",120,152,0,1,0,0,0,0,0,11
"G1100010007603409","G1100010007603",11001,11,1,7603,"409",88,169,0,5,1,1,3,0,0,6
"G1100010007603501","G1100010007603",11001,11,1,7603,"501",31,164,0,0,0,1,4,0,0,1
"G1100010007603502","G1100010007603",11001,11,1,7603,"502",0,70,0,0,0,0,0,0,0,0
"G1100010007603503","G1100010007603",11001,11,1,7603,"503",5,107,0,0,0,0,1,0,0,1
"G1100010007603504","G1100010007603",11001,11,1,7603,"504",24,43,0,11,0,7,0,0,0,1
"G1100010007603505","G1100010007603",11001,11,1,7603,"505",4,27,0,0,0,0,0,0,0,0
"G1100010007603506","G1100010007603",11001,11,1,7603,"506",7,73,0,6,0,0,0,0,0,0
"G1100010007603507","G1100010007603",11001,11,1,7603,"507",7,40,0,1,0,2,0,0,0,0
"G1100010007603508","G1100010007603",11001,11,1,7603,"508",9,17,0,0,0,0,0,0,0,0
"G1100010007603509","G1100010007603",11001,11,1,7603,"509",18,14,0,0,0,0,0,0,0,0
